MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,F,25
FORQUILHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,17
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-12,M,22
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-12,F,15
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-13,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,14
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,42
MARACANAÚ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-13,M,-
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-13,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,13
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,-
BARREIRA,HOMICIDIO DOLOSO,OUTROS,2017-11-13,M,52
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,25
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-11-13,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,-
BARREIRA,HOMICIDIO DOLOSO,OUTROS,2017-11-13,F,48
JIJOCA DE JERICOACOARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,26
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,20
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-13,M,22
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,38
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,43
SANTANA DO ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,23
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,23
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-14,M,29
