MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,-
JAGUARETAMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,28
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,21
ITAREMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,59
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-20,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,21
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,13
MASSAPÊ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-21,M,23
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,35
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-21,M,30
CHOROZINHO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,28
PINDORETAMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,32
ICÓ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,-
JATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-21,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,17
ITAIÇABA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-22,M,38
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,33
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
AQUIRAZ,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,25
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,26
CARIRIAÇU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-22,M,56
VÁRZEA ALEGRE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,27
AMONTADA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA BRANCA,2016-05-22,M,38
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,33
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-22,M,32
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2016-05-22,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-23,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-05-23,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,66
PACOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,56
PACOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,21
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,40
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,48
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,15
SÃO BENEDITO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,15
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,31
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-23,M,17
MOMBAÇA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,M,24
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,F,23
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,M,15
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,M,26
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-05-24,M,17
ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,M,40
SOBRAL,HOMICIDIO DOLOSO,NI,2016-05-24,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-24,M,23
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-25,M,31
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2016-05-25,M,-
QUIXERAMOBIM,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA BRANCA,2016-05-25,M,32
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-25,M,28
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-25,M,50
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-25,M,24
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,36
QUIXADÁ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-05-26,M,62
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,22
COREAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,17
ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,26
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-05-26,M,18
